id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
29780076,"Spacious, classic parlor brownstone with backyard",5845384,Kaylin,Brooklyn,Carroll Gardens,Entire home/apt,215,5,0,1,33
29782067,Bedroom in Astoria for two,20037314,Marcel,Queens,Astoria,Private room,97,2,0,1,249
29782186,"Sunny , queen size bedroom near the metro",107161778,David,Brooklyn,Crown Heights,Private room,100,4,0,1,0
29792553,Stunningly Bright Room with NYC Skyline Views,10928484,Stan,Brooklyn,Williamsburg,Private room,299,4,0,1,35
29799125,1 bedroom within walking distance to Times Sq,57146691,Andrew,Manhattan,Midtown,Entire home/apt,250,3,0,1,0
29799420,Private and cozy room in East Williamsburg.,53103368,Caroline,Brooklyn,Williamsburg,Private room,65,2,0,1,6
29799920,Ultra Modern Two Bedroom with Amazing Views,63875726,Jason,Manhattan,Murray Hill,Entire home/apt,215,5,0,1,51
29800895,Huge Auditorium/Theatre w/Balcony Seats for Events,13460069,Shan,Queens,Flushing,Entire home/apt,500,1,0,1,365
29800927,Brand New Luxury Apartment with Private Garden,157703622,John,Manhattan,Lower East Side,Entire home/apt,200,30,0,2,97
29805157,The heart of Queens !!,192773562,Marie,Queens,Woodside,Private room,60,1,0,1,87
29805732,Book your party on UES NYC Venue,47721954,Agata,Manhattan,Upper East Side,Shared room,75,1,0,1,90
29806412,"Beautiful 4 bedroom, one block from Central Park!",224245939,"Esteban, Maxi, Alberto, Lucia",Manhattan,Upper West Side,Entire home/apt,310,7,0,1,0
29824343,New Yorker sunny top floor loft,29279378,Viktor,Manhattan,Harlem,Entire home/apt,200,30,0,1,180
29826781,Beautiful Artist couples Home in Chinatown.,13619313,Kaylee,Manhattan,Little Italy,Entire home/apt,175,4,0,1,179
29828159,Renovated studio/ Elevator/ Laundry/ 76 St & 2 Ave,1475015,Mike,Manhattan,Upper East Side,Entire home/apt,105,30,0,52,358
29828587,Doorman Beautiful Studio / 32nd St & Lexington Ave,1475015,Mike,Manhattan,Kips Bay,Entire home/apt,120,30,0,52,353
29828657,Upper West Side Studio,48967970,John,Manhattan,Morningside Heights,Entire home/apt,150,20,0,1,33
29832768,Avail July - Beautiful Greenwich Village room!,26310763,Amz,Manhattan,Greenwich Village,Private room,150,7,0,1,2
29849903,Luxury studio suite in heart of Financial district,187360554,Ricardo,Manhattan,Financial District,Entire home/apt,155,3,0,1,107
29850004,NOLITA apartment w doorman,224498087,Sibel,Manhattan,Nolita,Entire home/apt,130,7,0,1,0
29851718,Serviced townhouse with backyard & terrace in NYC,117932348,Deborah,Manhattan,Gramercy,Entire home/apt,650,30,0,2,88
29852434,Single Bedroom near Columbia University,73655921,七,Manhattan,Morningside Heights,Private room,55,8,0,1,177
29853753,Modern room in Harlem,16495440,Elisabeth,Manhattan,Harlem,Private room,85,2,0,1,10
29871943,Large Sunny Room in NYC,73881521,Betty,Manhattan,Washington Heights,Private room,60,10,0,1,310
29874717,Lovely room in Brooklyn,223620306,Xavier,Brooklyn,Bushwick,Shared room,95,1,0,1,0
29875799,"Colorful flat in heart of East Village, NYC",32162351,A.J.,Manhattan,East Village,Entire home/apt,199,2,0,2,0
29877195,Modern Murray Hill Penthouse,113274391,Francis,Manhattan,Murray Hill,Entire home/apt,200,21,0,1,0
29878717,King size luxury studio minutes to Manhattan,75435800,Dean,Queens,Long Island City,Entire home/apt,165,2,0,2,0
29880522,Private Room pretty close to Manhattan,5817533,Leda,Queens,Astoria,Private room,75,5,0,1,0
29881620,Magical Christmas Experience in NYC,224711473,Kd,Manhattan,Midtown,Private room,375,1,0,1,0
29885663,Powell Victorian,42210223,Mimi,Brooklyn,Flatbush,Private room,120,2,0,1,83
29897123,Entire Cozy Apt in Brooklyn - 20 mins to Manhattan,218959287,George,Brooklyn,Crown Heights,Entire home/apt,100,2,0,1,0
29898560,Beautiful apartment in Cobble Hill (Brooklyn),9488139,Eric,Brooklyn,Carroll Gardens,Entire home/apt,200,1,0,1,250
29900395,Your Manhattan Home: 12 mins to NYC,213781715,Anting,Brooklyn,Greenpoint,Private room,119,1,0,33,365
29902392,NYC Home in the Heart of Harlem,51746762,Taylor,Manhattan,Harlem,Entire home/apt,75,2,0,1,2
29905117,Great Master Bedroom - Like 5 Stars Hotel,224859583,Marvin,Bronx,Morrisania,Private room,50,6,0,1,179
29906233,BRONX SUNNY CLEAN ROOM,224874182,Norman,Bronx,Parkchester,Shared room,45,7,0,1,280
29916697,INQUIRY ONLY FOR HOTEL ROOM TO 2 BEDROOMS NEAR UN,189734742,James,Manhattan,Midtown,Private room,314,2,0,2,266
29917467,The Castelo,38092082,Barry,Brooklyn,Bushwick,Private room,60,1,0,1,71
29917648,Perfect Studio apartment in heart of Sheepsheadbay,9059810,Vlad,Brooklyn,Midwood,Entire home/apt,88,2,0,3,89
29920153,2 bedroom in Astoria Queens 20 minutes to NYC,222421079,Maria,Queens,Long Island City,Entire home/apt,455,2,0,1,83
29922910,Private Bedroom in stylish Artists Loft,39243102,Daniela,Brooklyn,Columbia St,Private room,200,1,0,1,89
29922930,"New york Doorman building, 4 elevators and balcony",64802660,David,Manhattan,Midtown,Entire home/apt,175,184,0,2,0
29923198,New york doorman building with private balcony,64802660,David,Manhattan,Midtown,Entire home/apt,175,153,0,2,295
29923522,Beautiful Corner King Room in NYC,220229838,Chamber Hotel,Manhattan,Midtown,Private room,233,2,0,11,207
29923537,Beautiful Deluxe King Room in NYC,220229838,Chamber Hotel,Manhattan,Midtown,Private room,233,2,0,11,213
29923555,Studio Suite | Luxury Suite | Near Central Park,220229838,Chamber Hotel,Manhattan,Midtown,Private room,590,2,0,11,162
29923582,Elegant Duplex Suite in Manhattan -Private Terrace,220229838,Chamber Hotel,Manhattan,Midtown,Private room,913,2,0,11,143
29923599,Studio Double | 2 Full Size Beds,220229838,Chamber Hotel,Manhattan,Midtown,Entire home/apt,276,2,0,11,173
29923619,Studio King Room | Your NYC Getaway,220229838,Chamber Hotel,Manhattan,Midtown,Entire home/apt,276,2,0,11,206
29923654,Deluxe Suite ~ Near Central Park,220229838,Chamber Hotel,Manhattan,Midtown,Entire home/apt,505,2,0,11,152
29923677,Shop 5th Ave + Explore Central Park,220229838,Chamber Hotel,Manhattan,Midtown,Private room,233,2,0,11,163
29923697,Terrace Suite| Semi-Private Terrace | Full Sofabed,220229838,Chamber Hotel,Manhattan,Midtown,Entire home/apt,718,2,0,11,199
29925332,Welcome / Brand new Beautiful 1BR / best location,1475015,Mike,Manhattan,Kips Bay,Entire home/apt,87,30,0,52,365
29926808,Bedroom in Queens,89902143,Jose,Queens,Jackson Heights,Private room,100,7,0,2,0
29928467,Entire Studio Available in cultural Astoria,16152090,Amna,Queens,Astoria,Entire home/apt,250,3,0,2,0
29930787,Clean Well-Lit NY Room. WiFi & Utilities Included,137358866,Kazuya,Queens,Woodside,Private room,40,30,0,103,93
29938894,Sunlit Private Bedroom in Bushwick Apartment,87568094,Victoria,Brooklyn,Bedford-Stuyvesant,Private room,75,7,0,1,87
29939030,Monthly One bedroom apt in Astoria,42213050,Jack,Queens,Long Island City,Entire home/apt,113,25,0,1,177
29944850,Female Roommate Needed for 5 months!,29277084,Kiran,Manhattan,Washington Heights,Private room,50,180,0,1,90
29946074,Cuarto en Queens,89902143,Jose,Queens,Jackson Heights,Private room,100,7,0,2,179
29946757,COZY ONE BEDROOM IN BROOKLYN,4170464,Sonia,Brooklyn,Bedford-Stuyvesant,Private room,125,7,0,1,363
29955067,"CITY LINE, HALF BROOKLYN /QUEENS COZY CORNER",128162460,Winston,Brooklyn,East New York,Private room,90,3,0,1,180
29959581,East Harlem Modern & Luxurious Studio,225252724,Fabiola,Manhattan,East Harlem,Entire home/apt,98,1,0,1,25
29963179,Direct Central Park View from 6th floor Studio,38774068,C,Manhattan,Upper West Side,Entire home/apt,98,30,0,1,359
29964348,NYC HOLIDAY!!!!   April 15- May 15,2039658,Pam,Manhattan,Upper East Side,Entire home/apt,3600,31,0,1,358
29965839,Entire 1BR Apt in FiDi close to Everything!,54689007,Ana,Manhattan,Financial District,Entire home/apt,165,20,0,3,53
29966643,RUSTIC/MODERN/EV/NYC,5523186,Mark,Manhattan,East Village,Entire home/apt,750,3,0,2,179
29982568,Home 家,213781715,Anting,Brooklyn,Greenpoint,Private room,119,1,0,33,365
29982941,Chelsea 1 BR in 4BR Penthouse Apt.,35699609,Lea,Manhattan,Flatiron District,Private room,80,1,0,1,0
29985591,Cozy Home,213781715,Anting,Brooklyn,Greenpoint,Shared room,119,1,0,33,180
29988114,"Cute, quiet studio",96430287,Jay,Manhattan,West Village,Entire home/apt,200,1,0,1,87
29994632,"Beautiful Room in Manhattan, UWS",34614008,Kanchan,Manhattan,Harlem,Private room,99,1,0,1,89
30006770,Sleek + Modern FiDi 1BR in Luxury Building by Blueground,107434423,Blueground,Manhattan,Financial District,Entire home/apt,325,30,0,232,304
30006988,Brooklyn Home with Brick Walls and High Ceilings,19909719,Danny,Brooklyn,Greenpoint,Entire home/apt,249,7,0,2,0
30007850,Large and sunny 2 bedroom,225564897,Yassmina,Manhattan,Harlem,Entire home/apt,300,2,0,1,32
30008659,East  44th st and 2nd Ave- Doorman Studio Gym 5218,16098958,Jeremy & Laura,Manhattan,Midtown,Entire home/apt,145,30,0,96,0
30010380,Prime 2 bedW/3 beds! Doorman Laundry! 5232,16098958,Jeremy & Laura,Manhattan,Hell's Kitchen,Entire home/apt,275,30,0,96,325
30010913,Minimalist Apartment Greenpoint / Williamsburg,67958710,Felipe,Brooklyn,Greenpoint,Entire home/apt,100,6,0,1,0
30013028,Beautiful boho-chic bedroom with private bathroom,225593905,Elyse,Brooklyn,Bushwick,Private room,79,3,0,1,24
30013315,New Bedroom in a nice apartment,19797950,Shepherd,Brooklyn,Gowanus,Private room,53,1,0,3,317
30015813,Newly renovated house with a rooftop near Downtown,225618164,Sergii,Brooklyn,Gowanus,Private room,77,30,0,3,365
30018448,A lovely room in a very quiet area waiting for you,173287467,Sonali,Queens,College Point,Private room,50,5,0,1,0
30018946,Best View in Brooklyn —> Private Modern Penthouse,14482375,Lara & David,Brooklyn,Greenpoint,Entire home/apt,95,3,0,3,0
30019462,Beautiful Times Square Apt. Heart of Manhattan!,219848970,Javier,Manhattan,Hell's Kitchen,Entire home/apt,600,3,0,2,17
30020439,Airy Brooklyn Limestone : 3 Bedroom Suite!,3393434,Billye And Joe,Brooklyn,Crown Heights,Private room,600,3,0,2,89
30020524,LES Penthouse,36560763,Daniel,Manhattan,Lower East Side,Entire home/apt,450,2,0,1,0
30029831,Classic Comfort Private Suite in the Heights,8556404,Chris,Manhattan,Washington Heights,Private room,97,2,0,1,365
30031616,Bright UES 1BR w/Doorman 15m walk to Central Park by Blueground,107434423,Blueground,Manhattan,Upper East Side,Entire home/apt,255,30,0,232,157
30031841,Private room with awesome Manhattan view,225618164,Sergii,Brooklyn,Gowanus,Private room,79,30,0,3,365
30033284,"Spunky Wall Street 1BR w/Speakeasy, Doorman + Gym by Blueground",107434423,Blueground,Manhattan,Financial District,Entire home/apt,248,30,0,232,338
30036783,Bright and spacious 2 bed apartment,225748084,Kimberley,Brooklyn,Crown Heights,Entire home/apt,140,7,0,1,0
30038130,Manhattan Penthouse,213781715,Anting,Manhattan,NoHo,Entire home/apt,179,1,0,33,179
30038438,Your Manhattan Home,213781715,Anting,Brooklyn,Greenpoint,Private room,119,1,0,33,180
30040977,Cozy two room studio upper east side NYC,48860816,Christina,Manhattan,Upper East Side,Entire home/apt,123,1,0,1,0
30041344,Harlem 5th Avenue Room,19531024,Emmanuel,Manhattan,Harlem,Private room,100,2,0,2,0
30046140,Central Park 2 Bedroom Escape in South Harlem,59011845,Aksel,Manhattan,Harlem,Entire home/apt,600,3,0,1,83
30048135,Garden 1BR in Brooklyn Heights,78251,Leslie,Brooklyn,Brooklyn Heights,Entire home/apt,100,31,0,2,310
30059270,Beautiful 1 bedroom in Ridgewood's heart.,225891200,Judit,Queens,Ridgewood,Private room,75,2,0,1,0
30059579,Night away,157093664,Zulema,Queens,St. Albans,Private room,59,1,0,2,365
30063759,Cozy Manhattan Hideaway,14859699,Beau Augusto,Manhattan,Washington Heights,Private room,29,134,0,1,0
30064922,Luxury Bay Ridge Rentals,225930875,Emad,Brooklyn,Bay Ridge,Entire home/apt,165,7,0,1,126
30065172,"Bedroom in cosy apt in Williamsburg, Brooklyn",49546136,Victoire,Brooklyn,Williamsburg,Private room,79,4,0,1,0
30069091,"Work Friendly, Private Bathroom and Kitchen",225963659,Alexander,Brooklyn,Bushwick,Private room,59,20,0,1,0
30071389,Lothlorien,224513581,Gaia,Brooklyn,Bedford-Stuyvesant,Private room,26,30,0,2,250
30081034,Greenpoint Brooklyn,226035811,Samantha,Brooklyn,Greenpoint,Private room,200,7,0,1,0
30086057,Spacious  Room / ✰ Prime Williamsburg ✰ / NYC,5179523,Max,Brooklyn,Williamsburg,Private room,75,1,0,3,43
30086617,4-person apartment in Upper East Side/East Harlem,187567357,Tim,Manhattan,East Harlem,Entire home/apt,160,1,0,1,0
30088906,Safe and Sound Studio in the Big Apple,226088610,Cynthia,Manhattan,Upper East Side,Entire home/apt,150,7,0,1,365
30091592,Best view near Times Square,16768238,Julio Adrian,Manhattan,Hell's Kitchen,Private room,215,2,0,1,0
30091823,Cozy Soho Walk Up,122053964,Madeline,Manhattan,SoHo,Entire home/apt,200,2,0,1,0
30101694,New york Multi-unit building,4750332,Ofer,Manhattan,Hell's Kitchen,Entire home/apt,800,180,0,1,358
30108978,Renovated Boutique Rough Luxe Apartment,36021544,Ricardo,Manhattan,Hell's Kitchen,Entire home/apt,250,6,0,1,87
30109765,"Nice & quiet,clean & neat, all including hostel",95958773,Maryna,Brooklyn,Brighton Beach,Shared room,50,1,0,3,365
30113007,家 Home (12 mins to NYC),213781715,Anting,Brooklyn,Greenpoint,Entire home/apt,306,1,0,33,364
30113079,Brooklyn Cosy Daybed,10809204,Mario,Brooklyn,Crown Heights,Shared room,46,2,0,1,0
30125569,Quiet room in the quiet place for 1 person only,114673570,Mark,Manhattan,East Harlem,Private room,200,30,0,1,358
30125704,Pleasant studio in Midtown Manhattan,120762452,Stanley,Manhattan,Murray Hill,Entire home/apt,111,30,0,50,365
30129898,PRIME WILLIAMSBURG 1 BED APT- PRIVATE & SUNNY,45319780,Mia,Brooklyn,Williamsburg,Entire home/apt,200,3,0,1,0
30130941,4 Room 9 guest Apt in Brooklyn,226406882,Lizzy,Brooklyn,East Flatbush,Entire home/apt,200,1,0,3,87
30133020,Beautiful 1-BedroomApt in Midtown NYC Manhattan!,1813055,Moshe,Manhattan,Midtown,Entire home/apt,162,1,0,1,51
30133439,"Cozy, sunny room in best neighborhood - Chelsea",33529908,Michelle,Manhattan,Chelsea,Private room,66,5,0,1,5
30134087,Beautiful home in the heart of Manhattan.,83699356,Luke,Manhattan,NoHo,Entire home/apt,150,6,0,1,0
30145754,Large shared apartment in Alphabet City,113675409,Adam,Manhattan,East Village,Private room,1880,180,0,1,358
30147304,"Cozy private room near, Upper Westside CentralPark",126653377,Sergii,Manhattan,Harlem,Private room,63,30,0,6,364
30148548,Cozy Bushwick Room for the holiday season!,198445878,Kevin,Brooklyn,Bushwick,Private room,50,1,0,1,0
30152177,PRIME WEST / CENTRAL VILLAGE LARGE STUDIO,217293060,Mohan,Manhattan,Greenwich Village,Entire home/apt,299,6,0,4,0
30155394,New york Multi-unit building,208235184,Linda,Brooklyn,Greenpoint,Entire home/apt,195,1,0,1,12
30158061,Beautiful Williamsburg Bedroom by McCarren Park,8189649,Samantha,Brooklyn,Williamsburg,Private room,96,3,0,1,0
30158174,SWEET + SUNNY WILLIAMSBURG SANCTUARY,4085985,Kimberly,Brooklyn,Williamsburg,Entire home/apt,200,3,0,1,28
30159356,Unbelievable view in midtown high rise,57328653,Esther,Manhattan,Midtown,Private room,90,60,0,2,64
30171159,Perfect NYC Getaway 2-BR Apartment w/Garden access,66740918,Nancy,Brooklyn,Gowanus,Entire home/apt,125,12,0,1,83
30174660,Room for Temporary Sublet Nov. 21`-28,226684665,Nicholas,Queens,Ridgewood,Private room,40,1,0,1,0
30175606,"Quiet, Large, & Cozy Bedroom in Bushwick Apt - 3",9864136,Anthony,Brooklyn,Bushwick,Private room,50,30,0,26,365
30177307,2 Bedroom Presidential Suite in Midtown Manhattan,154340775,Sandy,Manhattan,Midtown,Entire home/apt,500,4,0,1,0
30178785,Beautiful cozy studio,186701037,Gabriela,Brooklyn,Dyker Heights,Entire home/apt,75,1,0,2,0
30179231,True 2 Bedroom in Elevator Building in Prime LES,107562106,Dan,Manhattan,Lower East Side,Entire home/apt,295,5,0,1,0
30181691,Sonder | 180 Water | Incredible 2BR + Rooftop,219517861,Sonder (NYC),Manhattan,Financial District,Entire home/apt,302,29,0,327,309
30182093,Chic Chelsea One Bedroom Oasis,12827163,Pamela,Manhattan,Chelsea,Entire home/apt,200,5,0,1,0
30186121,1 Bedroom - Sleeps 3 - Minutes from Subway & CP!,21226117,Robbie,Manhattan,Upper East Side,Entire home/apt,345,7,0,1,0
30193036,*NO GUEST SERVICE FEE* Beekman Tower Studio Suite  #11,205031545,Red Awning,Manhattan,Midtown,Entire home/apt,675,28,0,49,241
30193147,*NO GUEST SERVICE FEE* Beekman Tower Studio Suite  #2,205031545,Red Awning,Manhattan,Midtown,Entire home/apt,675,28,0,49,254
30193201,*NO GUEST SERVICE FEE* Beekman Tower Studio Suite  #8,205031545,Red Awning,Manhattan,Midtown,Entire home/apt,675,28,0,49,251
30193314,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite  #5,205031545,Red Awning,Manhattan,Midtown,Entire home/apt,714,28,0,49,257
30193325,*NO GUEST SERVICE FEE* Beekman Tower Two Bedroom  #2,205031545,Red Awning,Manhattan,Midtown,Entire home/apt,956,4,0,49,121
30193326,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite  #4,205031545,Red Awning,Manhattan,Midtown,Entire home/apt,714,28,0,49,257
30193344,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite  #8,205031545,Red Awning,Manhattan,Midtown,Entire home/apt,714,28,0,49,257
30193345,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite  #1,205031545,Red Awning,Manhattan,Midtown,Entire home/apt,714,28,0,49,252
30193408,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite  #11,205031545,Red Awning,Manhattan,Midtown,Entire home/apt,714,28,0,49,257
30193428,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite  #9,205031545,Red Awning,Manhattan,Midtown,Entire home/apt,714,28,0,49,257
30193432,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite  #7,205031545,Red Awning,Manhattan,Midtown,Entire home/apt,714,28,0,49,257
30193485,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite  #6,205031545,Red Awning,Manhattan,Midtown,Entire home/apt,714,28,0,49,257
30193536,*NO GUEST SERVICE FEE* Beekman Tower One Bedroom Suite  #2,205031545,Red Awning,Manhattan,Midtown,Entire home/apt,714,28,0,49,250
30195586,Room in  New York,178733071,Júnior,Queens,Ditmars Steinway,Private room,50,2,0,1,171
30198140,Beautiful Room in Brooklyn!!,15640230,Susana,Brooklyn,Crown Heights,Private room,40,30,0,4,354
30199749,Entire 3 bed apart (4 double beds) 117st & Lex.,226839928,Marion,Manhattan,East Harlem,Entire home/apt,220,5,0,1,205
30200487,Upper east private bedroom,78971832,Yue,Manhattan,Upper East Side,Private room,73,3,0,1,0
30200750,Sunlit Private Upper Manhattan Bedroom,25769417,Daniel,Manhattan,Harlem,Private room,150,100,0,1,88
30206026,Massive Loft in the Heart of Union square,51340124,Nikki,Manhattan,Chelsea,Entire home/apt,3000,2,0,2,0
30210441,Coziness from a westelm catalog,226906712,Sade,Manhattan,Harlem,Private room,127,1,0,1,89
30224906,Luminous one bedroom in the heart of east village,2271676,Gautier,Manhattan,East Village,Entire home/apt,292,2,0,1,0
30230938,Modern looking private room in Brooklyn's heart,48692009,Luc,Brooklyn,Flatbush,Private room,50,1,0,1,0
30231478,Big apartment by Prospect Park 15 min to Manhattan,4982459,Mariana,Brooklyn,Flatbush,Entire home/apt,350,3,0,3,0
30231880,West Village/Greenwich Village Room With A View,2647893,Deedee,Manhattan,Greenwich Village,Private room,125,10,0,1,347
30232126,3 BEDROOMS/2 BATHS ENTIRE APARTMENT 10 MINS to JFK,107915864,Mina,Queens,Howard Beach,Entire home/apt,130,1,0,4,285
